@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
0.470855,0.203757,2.712299,-3.058886,0.841875,0.20106,-3.259946,1.331949,56.040432,5.989284,0.468743,0.201236,2.664158,-3.012631,0.834331,0.187588,-3.200219,1.329261,52.083374,5.738618,0.45454,0.184635,2.350496,-2.704808,0.763242,0.107565,-2.812373,1.309956,31.188179,4.263018,0.014203,0.415886,0.137027,1.636148,-1.96482,0.512629,-0.031094,-1.933725,1.254383,6.987544,1.810002,0.052857,0.038654,0.33316,0.054006,0.655097,-0.84446,0.128969,-0.108193,-0.736266,1.164222,0.140653,0.197238,0.135583,0.121381,0.082726,0.241699,0.038307,0.109661,-0.137035,0.00326,-0.01495,-0.122085,1.363305,0.000108,0.005739,0.227043,0.212841,0.174186,0.09146,0.304119,0.367674,0.235605,3.041187,0.046523,0.306975,'class 1'
0.443744,0.218915,2.796379,-2.712622,-0.304033,0.714251,-3.426872,1.43848,63.093521,8.57445,0.441799,0.217749,2.739209,-2.662428,-0.277891,0.693643,-3.356071,1.438094,58.126545,8.20009,0.428893,0.20866,2.370342,-2.337185,-0.132249,0.562221,-2.899406,1.434606,32.727779,5.991428,0.012906,0.395583,0.169108,1.567041,-1.633542,0.077841,0.268838,-1.90238,1.412436,6.289811,2.357094,0.046216,0.03331,0.326815,0.065587,0.591576,-0.722459,0.080156,-0.043956,-0.678503,1.319553,0.105081,0.201325,0.114984,0.102078,0.068768,0.243933,0.034654,0.109495,-0.135047,0.00304,-0.012398,-0.122649,1.401037,0.000111,0.006078,0.197866,0.18496,0.15165,0.082883,0.302354,0.379648,0.247901,3.023545,0.046802,0.295458,'class 1'
0.418437,0.19026,3.005726,-2.512398,-1.374864,1.173986,-3.686384,1.522486,74.55648,11.811597,0.41654,0.189943,2.939074,-2.455186,-1.317843,1.149307,-3.604493,1.523249,68.111526,11.299309,0.404168,0.186362,2.511414,-2.092717,-0.971397,0.986503,-3.07922,1.528059,36.196499,8.26505,0.012371,0.374307,0.162024,1.593568,-1.368025,-0.336789,0.584579,-1.952604,1.529,6.023674,3.218649,0.042232,0.029861,0.317873,0.075552,0.54341,-0.59453,0.027728,0.050983,-0.645513,1.464173,0.085734,0.242553,0.098667,0.086295,0.056434,0.245662,0.031782,0.107347,-0.128679,0.002466,-0.006477,-0.122203,1.444822,0.000111,0.006696,0.170877,0.158506,0.128645,0.072211,0.29869,0.387839,0.246052,2.986902,0.050744,0.277093,'class 1'
0.400822,0.129741,3.192016,-2.516221,-1.929819,1.392422,-3.908643,-1.558747,88.959816,14.050643,0.398858,0.129792,3.118601,-2.451818,-1.858269,1.36682,-3.818638,-1.557776,80.820381,13.444489,0.386186,0.129738,2.649042,-2.046478,-1.4166,1.196499,-3.242977,-1.551033,41.271255,9.854473,0.012672,0.356936,0.123406,1.647914,-1.246028,-0.583277,0.770847,-2.016875,-1.540683,6.03288,3.885695,0.041921,0.02925,0.308136,0.075529,0.518896,-0.485357,-0.016848,0.146527,-0.631885,1.564039,0.071369,0.302963,0.090721,0.07805,0.0488,0.246989,0.029781,0.104073,-0.119243,0.001667,0.001824,-0.121067,1.485971,0.000107,0.007551,0.151869,0.139198,0.109948,0.061148,0.294208,0.391808,0.230318,2.942081,0.056783,0.278984,'class 1'
0.381616,0.345159,2.364891,-1.829053,-1.151269,1.079278,-2.908331,-1.487032,26.597935,7.950513,0.380256,0.337842,2.321589,-1.79343,-1.113004,1.061398,-2.854828,-1.487569,24.664618,7.668411,0.371356,0.292291,2.039361,-1.567613,-0.869364,0.938817,-2.50643,-1.491348,14.584396,5.934865,0.0089,0.348725,0.205344,1.37659,-1.087068,-0.361482,0.602687,-1.689755,-1.509947,3.105129,2.627644,0.031531,0.022631,0.302624,0.106553,0.482144,-0.491393,0.004315,0.089122,-0.580515,1.529897,0.054139,0.224207,0.077632,0.068732,0.046101,0.242658,0.042009,0.095424,-0.112184,0.001701,-0.002331,-0.109853,1.45416,0.000073,0.005781,0.137598,0.128698,0.106067,0.059966,0.282798,0.351668,0.227388,2.827976,0.04209,0.267996,'class 1'
0.371237,0.360089,2.575619,-2.027023,-1.291375,1.139895,-3.166918,-1.491548,38.106548,9.274321,0.369696,0.351717,2.523773,-1.980872,-1.250813,1.122276,-3.103148,-1.491226,35.028645,8.927104,0.359673,0.299309,2.188962,-1.687832,-0.99407,1.003387,-2.691219,-1.488905,19.443064,6.825055,0.010023,0.335489,0.198529,1.43844,-1.074605,-0.467182,0.692231,-1.766836,-1.48904,3.491471,3.023505,0.034207,0.024184,0.29337,0.103518,0.47469,-0.403136,-0.031496,0.178237,-0.581373,-1.545785,0.046887,0.288504,0.076326,0.066304,0.04212,0.243828,0.040575,0.092638,-0.101977,0.000883,0.007601,-0.109578,1.484602,0.000071,0.006865,0.125868,0.115845,0.091661,0.049542,0.277976,0.359665,0.218487,2.779762,0.050098,0.269388,'class 1'
0.368624,0.374831,2.674827,-2.360548,-0.793997,0.911158,-3.271705,-1.545761,48.746433,8.748173,0.36684,0.366135,2.617555,-2.304236,-0.773925,0.897907,-3.202143,-1.544608,44.627464,8.405204,0.3552,0.311182,2.249138,-1.942702,-0.646059,0.81167,-2.754372,-1.536219,23.996912,6.358328,0.011639,0.327635,0.200415,1.448774,-1.173679,-0.364941,0.604228,-1.777907,-1.516087,3.908424,2.837285,0.039205,0.027565,0.285282,0.098179,0.471936,-0.343951,-0.05254,0.233279,-0.57723,-1.525969,0.038858,0.328462,0.081558,0.069919,0.042353,0.244834,0.039611,0.090015,-0.091369,0.000106,0.017269,-0.108638,1.50446,0.000066,0.007926,0.122005,0.110366,0.082801,0.040447,0.273504,0.365419,0.203448,2.735038,0.056025,0.265376,'class 1'
0.37056,0.359253,2.763795,-2.719471,-0.146863,0.638135,-3.357605,1.490775,59.038219,7.982971,0.368519,0.35148,2.701021,-2.653575,-0.1502,0.627984,-3.281559,1.492604,53.81266,7.64226,0.355165,0.302101,2.297724,-2.227501,-0.170557,0.566129,-2.79363,1.506308,28.004137,5.64399,0.013353,0.323765,0.198513,1.44113,-1.311885,-0.178469,0.447442,-1.759327,1.549326,4.190588,2.434915,0.044753,0.0314,0.279064,0.092435,0.464557,-0.308935,-0.060327,0.255866,-0.564802,-1.541886,0.03214,0.336748,0.089455,0.076102,0.044701,0.245819,0.03897,0.087705,-0.081871,-0.00051,0.025176,-0.107046,1.512198,0.000059,0.008741,0.1227,0.109346,0.077946,0.033245,0.269889,0.370144,0.200173,2.698895,0.059507,0.257107,'class 1'
0.372651,0.296004,2.90131,-2.977134,0.062601,0.586635,-3.563768,1.372748,76.339127,8.612923,0.370409,0.290494,2.831208,-2.903573,0.057249,0.573274,-3.476846,1.374371,69.14666,8.201737,0.355757,0.255431,2.382018,-2.428275,0.017302,0.492806,-2.921081,1.387121,34.360874,5.827314,0.014652,0.321582,0.179245,1.445853,-1.409406,-0.071255,0.361,-1.770406,1.43918,4.512063,2.271447,0.048826,0.034175,0.275002,0.08658,0.451998,-0.287296,-0.060925,0.260233,-0.547529,1.554457,0.026928,0.32624,0.095407,0.080755,0.046581,0.246899,0.038505,0.085517,-0.074737,-0.000882,0.03014,-0.104878,1.506878,0.000051,0.009115,0.12351,0.108858,0.074684,0.028103,0.267546,0.374934,0.205816,2.675456,0.061253,0.246851,'class 1'
0.372045,0.189048,3.046169,-3.075678,-0.268903,0.757309,-3.832987,1.296034,99.662788,10.535406,0.36969,0.186829,2.968321,-2.996346,-0.255888,0.738079,-3.734425,1.296735,89.795654,10.001644,0.354392,0.172621,2.472093,-2.487686,-0.187773,0.618907,-3.106593,1.302668,42.946735,6.939672,0.015298,0.319315,0.138676,1.456815,-1.417339,-0.11828,0.405326,-1.822665,1.339977,4.985913,2.481972,0.050375,0.035077,0.273147,0.079715,0.437392,-0.268917,-0.060549,0.262097,-0.531015,1.488646,0.022745,0.314513,0.096543,0.081245,0.046168,0.248147,0.038039,0.083217,-0.070837,-0.000985,0.031501,-0.102338,1.487136,0.000045,0.008956,0.121543,0.106244,0.071167,0.025,0.26685,0.380269,0.21314,2.668499,0.062074,0.237285,'class 1'
0.368283,0.063248,3.118106,-3.026252,-0.784305,0.966332,-3.992584,1.266583,112.603981,12.295424,0.365906,0.064182,3.035124,-2.942423,-0.754071,0.944791,-3.887214,1.266486,101.072937,11.674135,0.350594,0.070207,2.509094,-2.4107,-0.574005,0.808042,-3.218742,1.266123,47.116497,8.107495,0.015312,0.316505,0.08044,1.450225,-1.330557,-0.27364,0.53158,-1.862137,1.28125,5.072043,2.864942,0.049401,0.034089,0.273483,0.071528,0.422381,-0.249462,-0.061723,0.268413,-0.517875,1.414903,0.019237,0.309124,0.092423,0.077111,0.043022,0.249587,0.037339,0.080848,-0.070575,-0.000837,0.02924,-0.099816,1.450639,0.000041,0.008328,0.116319,0.101006,0.066917,0.023896,0.268059,0.385886,0.211236,2.680592,0.06235,0.238701,'class 1'
0.362223,0.110209,3.047511,-2.835512,-1.137523,1.09125,-3.926762,1.26666,101.226974,12.590219,0.359939,0.104879,2.965102,-2.750774,-1.103267,1.072043,-3.822817,1.266048,90.648445,11.979826,0.345346,0.071032,2.444692,-2.217682,-0.884612,0.947438,-3.165119,1.261528,41.590313,8.456561,0.014593,0.313929,0.013578,1.406066,-1.174722,-0.432222,0.659407,-1.834129,1.257399,4.290139,3.108859,0.04601,0.031417,0.275987,0.063589,0.40526,-0.231935,-0.062551,0.273903,-0.505838,1.343442,0.016353,0.303998,0.083952,0.069359,0.037942,0.251184,0.036119,0.078897,-0.073861,-0.000496,0.024055,-0.097917,1.394255,0.000041,0.007439,0.108755,0.094162,0.062745,0.024803,0.271177,0.390859,0.215003,2.711772,0.06186,0.24584,'class 1'
0.355168,0.242388,2.801472,-2.485756,-1.24576,1.119539,-3.605294,1.283896,68.969948,11.162024,0.353142,0.233646,2.726767,-2.408273,-1.212833,1.10358,-3.511853,1.282751,61.774044,10.651108,0.340241,0.178172,2.255423,-1.921785,-0.996838,0.998777,-2.920562,1.27421,28.366453,7.680607,0.012901,0.312994,0.064731,1.310998,-0.987653,-0.503934,0.729119,-1.716772,1.252255,2.917782,2.991193,0.040148,0.027247,0.28057,0.058968,0.382601,-0.224457,-0.059095,0.266428,-0.490885,1.27582,0.014447,0.286762,0.072572,0.059671,0.032424,0.252849,0.034083,0.078173,-0.080137,-0.000041,0.017312,-0.097449,1.315717,0.000042,0.006585,0.100293,0.087393,0.060146,0.027722,0.275919,0.393755,0.219712,2.759193,0.060053,0.25721,'class 1'
0.360222,0.212732,3.171685,-2.919516,-1.243676,1.138152,-4.057669,1.290932,115.053589,13.498278,0.357864,0.20894,3.089802,-2.832247,-1.219853,1.123663,-3.95591,1.290036,103.487175,12.901031,0.342809,0.18569,2.571115,-2.281832,-1.049389,1.02753,-3.309362,1.2834,48.965973,9.404313,0.015055,0.310385,0.146621,1.505505,-1.184919,-0.586609,0.776932,-1.961851,1.264094,5.265775,3.750467,0.047479,0.032424,0.272929,0.106752,0.414834,-0.223111,-0.074317,0.305007,-0.528118,1.279108,0.017276,0.347048,0.084935,0.06988,0.037456,0.248298,0.043706,0.074766,-0.071408,-0.00046,0.023197,-0.094605,1.310584,0.000035,0.006939,0.109566,0.094511,0.062087,0.024631,0.267148,0.386297,0.209752,2.671481,0.059708,0.248718,'class 1'
0.372738,0.114676,3.234701,-2.94065,-1.385701,1.19334,-4.133991,1.297962,122.708946,14.190229,0.370359,0.114672,3.149924,-2.853146,-1.35005,1.175411,-4.028557,1.296843,110.226845,13.540646,0.35518,0.114873,2.614164,-2.302317,-1.115786,1.058344,-3.360661,1.288606,51.754631,9.763805,0.01518,0.322384,0.115494,1.520985,-1.213667,-0.579545,0.769968,-1.983635,1.261519,5.584337,3.791166,0.047975,0.032795,0.282246,0.100608,0.411641,-0.278156,-0.062557,0.265645,-0.5438,1.226709,0.025347,0.3276,0.088114,0.072934,0.040138,0.250269,0.040779,0.077033,-0.081121,-0.000011,0.016994,-0.098116,1.226481,0.000044,0.006625,0.12009,0.10491,0.072115,0.031977,0.275733,0.398853,0.218691,2.757328,0.05992,0.254811,'class 1'
0.385662,0.145816,3.076355,-2.815432,-1.207875,1.117967,-3.9334,1.294557,101.129524,12.758155,0.383413,0.145285,2.996477,-2.736536,-1.167338,1.097293,-3.833829,1.293213,91.046638,12.157982,0.369008,0.141976,2.491704,-2.239479,-0.917409,0.964116,-3.203594,1.283462,43.557079,8.684902,0.014405,0.336985,0.129808,1.458726,-1.247021,-0.432893,0.658408,-1.90543,1.250842,5.11092,3.286633,0.046428,0.032023,0.292916,0.09347,0.408274,-0.35263,-0.03943,0.199229,-0.551859,1.169151,0.035074,0.282066,0.090497,0.076092,0.044069,0.252104,0.036747,0.08131,-0.092139,0.00045,0.011773,-0.103912,1.135193,0.000057,0.006692,0.131309,0.116904,0.084881,0.040812,0.284773,0.406733,0.227817,2.847732,0.058606,0.259468,'class 1'
0.368756,0.396016,2.568348,-2.250691,-1.195827,1.093766,-3.344458,1.254467,49.890797,9.848918,0.367046,0.388425,2.513294,-2.200033,-1.15195,1.073453,-3.273486,1.254114,45.729412,9.447943,0.355923,0.341497,2.16033,-1.876643,-0.885795,0.941169,-2.817812,1.25185,24.881325,7.06497,0.011123,0.328975,0.251039,1.376211,-1.174252,-0.395187,0.629347,-1.803599,1.242789,4.080917,2.959615,0.038071,0.026948,0.285353,0.139218,0.4103,-0.356567,-0.035875,0.189574,-0.546141,1.202424,0.034409,0.270639,0.081692,0.070569,0.043621,0.247232,0.046466,0.075789,-0.082543,0.000091,0.015511,-0.098054,1.152966,0.000044,0.006448,0.119814,0.10869,0.081743,0.038121,0.273558,0.374797,0.228195,2.735578,0.049781,0.25246,'class 1'
0.402285,0.305764,2.80669,-2.656967,-0.935786,0.995588,-3.652555,1.233497,76.260818,10.802618,0.400284,0.301259,2.742872,-2.599818,-0.885062,0.969375,-3.569192,1.233223,69.61348,10.299297,0.387229,0.273443,2.336556,-2.234966,-0.595757,0.803207,-3.038173,1.231405,36.854156,7.378101,0.013055,0.355091,0.215628,1.465175,-1.44659,-0.169384,0.453599,-1.90019,1.222821,5.796905,2.770161,0.045194,0.032139,0.299398,0.122726,0.447482,-0.482504,0.000061,0.099752,-0.582257,1.148982,0.054144,0.232568,0.100887,0.087832,0.055693,0.249295,0.041736,0.082813,-0.095723,0.000539,0.011337,-0.10706,1.074801,0.000064,0.007009,0.150989,0.137935,0.105796,0.050103,0.28501,0.390557,0.235773,2.850099,0.051194,0.266558,'class 1'
0.434776,0.23179,2.949492,-3.083112,-0.200918,0.728824,-3.811936,1.193772,97.995392,10.309251,0.432462,0.229526,2.880973,-3.018781,-0.16641,0.701795,-3.720576,1.19375,89.11351,9.778681,0.417345,0.214738,2.446882,-2.608486,0.011915,0.533764,-3.14225,1.193331,45.972862,6.75654,0.015117,0.379738,0.175171,1.536405,-1.722782,0.164054,0.213728,-1.93651,1.18644,6.861257,2.311762,0.052724,0.037607,0.312121,0.097281,0.494679,-0.600909,0.04172,0.011163,-0.612072,1.086824,0.070128,0.194211,0.120341,0.105224,0.067617,0.250964,0.035982,0.090477,-0.108003,0.000937,0.008917,-0.11692,1.010383,0.000092,0.007917,0.181498,0.166381,0.128775,0.061157,0.295315,0.401245,0.23782,2.953147,0.051846,0.279935,'class 1'
0.455725,0.380835,2.862168,-3.337071,1.095352,0.169212,-3.506284,1.205092,75.219925,6.754636,0.453281,0.373086,2.8037,-3.276545,1.079468,0.153078,-3.429623,1.205,68.900642,6.417873,0.437192,0.324587,2.430216,-2.886163,0.959972,0.055259,-2.941422,1.203627,37.401814,4.490048,0.016089,0.39544,0.225711,1.603415,-1.983743,0.589389,-0.103705,-1.880037,1.192928,6.208532,1.577678,0.057842,0.041752,0.316519,0.111469,0.542307,-0.703532,0.087998,-0.084404,-0.619128,1.077571,0.070761,0.142965,0.136762,0.120672,0.07892,0.247855,0.04005,0.092202,-0.111252,0.001088,0.007721,-0.118973,0.986082,0.000099,0.008026,0.205426,0.189337,0.147585,0.068664,0.293722,0.368907,0.241457,2.937221,0.040415,0.284377,'class 1'
0.491056,0.202954,3.479972,-4.251992,2.495662,-0.113934,-4.138058,1.186545,146.385315,8.096786,0.487817,0.198682,3.399965,-4.160135,2.409815,-0.122076,-4.038059,1.186211,132.698624,7.667461,0.466775,0.172071,2.893955,-3.577855,1.892118,-0.171433,-3.406422,1.182774,66.982437,5.232575,0.021042,0.415028,0.121124,1.826332,-2.322249,0.915408,-0.230746,-2.091503,1.166384,9.336126,1.731208,0.072789,0.051747,0.32509,0.071254,0.592364,-0.77871,0.113383,-0.112898,-0.665812,1.046173,0.092691,0.152857,0.162727,0.141685,0.089938,0.24902,0.033449,0.099781,-0.121284,0.001351,0.007575,-0.128859,0.960717,0.000137,0.009307,0.238797,0.217755,0.166008,0.07607,0.302178,0.383932,0.246375,3.021782,0.043568,0.288111,'class 1'
0.505676,0.064622,3.782783,-4.704883,3.387609,-0.280548,-4.424335,1.183207,190.047638,8.585486,0.50204,0.061706,3.691741,-4.59511,3.243371,-0.279938,-4.315172,1.182605,171.909241,8.141556,0.478526,0.043495,3.116674,-3.902104,2.405018,-0.276784,-3.62532,1.177408,85.364586,5.606347,0.023514,0.422233,0.005281,1.923216,-2.451005,1.025404,-0.249334,-2.20167,1.157473,11.448997,1.905808,0.079808,0.056293,0.328812,0.031122,0.611271,-0.799329,0.116311,-0.104976,-0.694353,1.046036,0.11097,0.173683,0.173228,0.149714,0.093421,0.249481,0.026887,0.105344,-0.127896,0.001454,0.008647,-0.136543,0.952521,0.000172,0.01054,0.25256,0.229045,0.172752,0.079331,0.307323,0.39555,0.251724,3.073233,0.047092,0.295338,'class 1'
0.490173,0.286923,3.631603,-4.488024,3.058492,-0.255496,-4.232527,1.216619,159.293564,7.908387,0.486722,0.280901,3.548239,-4.384726,2.918145,-0.24901,-4.135715,1.216544,145.217224,7.55324,0.464363,0.24259,3.017789,-3.72922,2.108167,-0.210159,-3.519061,1.214985,76.13311,5.474413,0.022358,0.41058,0.164319,1.873726,-2.325707,0.829618,-0.140493,-2.185215,1.199625,11.307028,2.090443,0.076141,0.053783,0.322704,0.072226,0.58785,-0.749534,0.091832,-0.06294,-0.686594,1.091425,0.109255,0.194472,0.164017,0.141659,0.087876,0.24594,0.031142,0.104709,-0.127007,0.001473,0.008046,-0.135053,0.97162,0.000165,0.010239,0.240782,0.218424,0.16464,0.076764,0.299321,0.361862,0.241854,2.993206,0.04283,0.296426,'class 1'
0.475765,0.232681,3.592343,-4.179708,1.886537,0.137679,-4.317388,1.270585,173.368561,9.92381,0.472605,0.227938,3.511224,-4.085172,1.799764,0.135667,-4.220839,1.269884,158.367889,9.48957,0.452009,0.198111,2.991118,-3.47925,1.292602,0.122468,-3.601718,1.264497,83.946777,6.934779,0.020596,0.402173,0.135748,1.860724,-2.170466,0.496811,0.081746,-2.252212,1.241524,12.831049,2.72368,0.070432,0.049836,0.320425,0.056943,0.580954,-0.703508,0.060227,0.004626,-0.708134,1.136894,0.125717,0.254014,0.152181,0.131584,0.081749,0.245692,0.025506,0.107975,-0.129232,0.001324,0.010897,-0.140129,0.991353,0.00019,0.011404,0.226913,0.206317,0.156481,0.074733,0.300401,0.376863,0.234487,3.004011,0.050903,0.301875,'class 1'
0.446048,0.24246,3.3648,-3.419553,-0.04418,0.726415,-4.145968,1.368503,138.80069,11.870061,0.443549,0.237614,3.291296,-3.348829,-0.032429,0.707221,-4.056049,1.3667,127.223198,11.344371,0.427066,0.206973,2.816798,-2.887882,0.020301,0.588134,-3.476016,1.353851,68.876083,8.258659,0.016484,0.385967,0.140272,1.77502,-1.856323,0.048201,0.347208,-2.20353,1.312192,11.210073,3.253131,0.057582,0.041098,0.315044,0.055233,0.56371,-0.631568,0.02208,0.078271,-0.70984,1.190141,0.123876,0.31056,0.128506,0.112022,0.070924,0.244752,0.021326,0.109267,-0.128104,0.001004,0.014672,-0.142776,1.020298,0.000203,0.012395,0.198798,0.182314,0.141216,0.070292,0.298271,0.38765,0.223487,2.982714,0.057092,0.300014,'class 1'
0.414731,0.209303,3.228441,-2.695525,-1.675238,1.294851,-3.990376,1.451978,101.48082,13.966808,0.412809,0.206398,3.156869,-2.643974,-1.583109,1.259004,-3.902978,1.44989,93.135979,13.323032,0.400021,0.187208,2.695392,-2.304475,-1.063571,1.034643,-3.339118,1.434789,50.795345,9.56489,0.012788,0.367371,0.138176,1.697224,-1.52849,-0.333119,0.590147,-2.118637,1.384175,8.571244,3.668756,0.045438,0.03265,0.307824,0.059861,0.545396,-0.552669,-0.012336,0.144846,-0.697515,1.244789,0.108367,0.354786,0.104985,0.092197,0.059547,0.24319,0.019253,0.108989,-0.124091,0.000546,0.019234,-0.143325,1.055923,0.000203,0.013213,0.169619,0.156831,0.124181,0.064634,0.294117,0.39411,0.219771,2.941169,0.061642,0.292323,'class 1'
0.393436,0.144064,3.169564,-2.407192,-2.178876,1.489922,-3.897114,1.484827,84.079674,14.510075,0.39168,0.143872,3.097262,-2.356538,-2.072019,1.452448,-3.808987,1.483557,76.864784,13.841349,0.380089,0.141325,2.631893,-2.028338,-1.452365,1.213343,-3.241681,1.473893,40.827316,9.923617,0.011591,0.351402,0.123176,1.643051,-1.320327,-0.512767,0.717213,-2.03754,1.434069,6.614523,3.794332,0.040278,0.028687,0.300018,0.06492,0.52998,-0.484236,-0.036137,0.193216,-0.677452,1.29585,0.088877,0.379031,0.091662,0.080071,0.051385,0.241108,0.019336,0.107613,-0.11779,-0,0.024399,-0.142189,1.095886,0.000193,0.013876,0.150572,0.138981,0.110294,0.05891,0.289415,0.396758,0.221428,2.894147,0.065009,0.280077,'class 1'
0.385213,0.138697,3.093499,-2.587846,-1.503566,1.22711,-3.814955,1.467253,85.126297,12.711211,0.383236,0.137666,3.021071,-2.52259,-1.445568,1.203024,-3.725614,1.467515,77.288902,12.145733,0.370387,0.131278,2.55655,-2.107731,-1.092264,1.045133,-3.152864,1.468399,39.145721,8.811586,0.012849,0.340616,0.115987,1.586314,-1.276397,-0.466718,0.683933,-1.96033,1.454761,5.695746,3.496062,0.04262,0.029771,0.29262,0.069553,0.516679,-0.437713,-0.047136,0.217113,-0.654826,1.339621,0.072832,0.380138,0.090616,0.077767,0.047996,0.238632,0.020851,0.10557,-0.109833,-0.000584,0.029934,-0.139767,1.138142,0.000174,0.014399,0.144604,0.131755,0.101984,0.053988,0.285127,0.396433,0.216221,2.851275,0.06698,0.267544,'class 1'
0.373043,0.273604,2.557246,-1.941389,-1.417317,1.201661,-3.14305,1.487998,35.57272,9.438259,0.371639,0.265057,2.501822,-1.902142,-1.352204,1.173424,-3.075566,1.486568,32.660843,9.02696,0.362347,0.211757,2.144499,-1.648135,-0.970709,0.99241,-2.640545,1.475761,17.925674,6.599182,0.009292,0.339011,0.113501,1.387427,-1.109297,-0.370865,0.610255,-1.719551,1.437177,3.33968,2.713998,0.032628,0.023336,0.293999,0.042873,0.505474,-0.451616,-0.0355,0.1901,-0.641716,1.323729,0.070561,0.345959,0.07764,0.068348,0.045012,0.237842,0.019612,0.107014,-0.1138,-0.000243,0.026529,-0.140329,1.143021,0.00018,0.013921,0.133797,0.124505,0.101168,0.056156,0.280216,0.365658,0.217174,2.802161,0.055735,0.268819,'class 1'
0.380952,0.237398,2.782954,-2.579284,-0.60994,0.842548,-3.421832,1.451122,60.489491,9.092464,0.378954,0.229132,2.715242,-2.510218,-0.596335,0.828941,-3.339159,1.451487,54.735508,8.686531,0.366028,0.177225,2.284126,-2.073774,-0.501078,0.73862,-2.812393,1.453293,27.114231,6.304848,0.012927,0.336772,0.080374,1.419116,-1.234974,-0.263507,0.518116,-1.75309,1.447723,3.933677,2.579188,0.042183,0.029256,0.289689,0.031772,0.506868,-0.442472,-0.037357,0.194222,-0.636694,1.366837,0.067586,0.345211,0.089266,0.076339,0.047083,0.235813,0.018303,0.106531,-0.107223,-0.000826,0.032414,-0.139636,1.184897,0.00017,0.014801,0.143141,0.130215,0.100959,0.053876,0.277971,0.372793,0.217311,2.779714,0.057546,0.258303,'class 1'
